categoria_id,disponivel,produto,descricao,slug,image,aplicacao,unidade,num_decimais,tributacao_produto,codigo_ncm,   codigo_cest,codigo_nbs,fabricante,grupo,departamento   ,        preco_venda,   localizacao_deposito,saldo_negativo,embalagem_venda,embalagem_compra,quantidade_por_embalagem   ,peso_liquido,peso_bruto,largura,altura,comprimento,largura_palet,altura_palet,comprimento_palet,peso_liquido_palet,peso_bruto_palet,quantidade_produtos_palet,codigo_cor,codigo_tamanho,codigo_densidade,id
2,S,BC4510VB     ,JANELA 2FCB L. NAT  VZ VD 100 X 150 BOR      ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4510VL     ,JANELA 2FCB L. NAT  VZ VD 100 X 150 LISO     ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4601VB     ,JANELA 2FCB L. BRA VZ VD 100 X 80C/ GRADE BOR,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4601VL     ,JANELA 2FCB L. BRA VZ VD 100 X 80C/ GRADE LIS,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4602VB     ,JANELA 2FCB L. BRA VZ VD 100 X 100C/ GRADE BO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4602VL     ,JANELA 2FCB L. BRA VZ VD 100 X 100C/ GRADE LI,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4603VB     ,JANELA 2FCB L. BRA VZ VD 100 X 120C/ GRADE BO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4603VL     ,JANELA 2FCB L. BRA VZ VD 100 X 120C/ GRADE LI,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4604VB     ,JANELA 2FCB L. BRA VZ VD 120 X 80C/ GRADE BOR,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4604VL     ,JANELA 2FCB L. BRA VZ VD 120 X 80C/ GRADE LIS,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4605VB     ,JANELA 2FCB L. BRA VZ VD 120 X 100C/ GRADE BO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4605VL     ,JANELA 2FCB L. BRA VZ VD 120 X 100C/ GRADE LI,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4606VB     ,JANELA 2FCB L. BRA VZ VD 120 X 120C/ GRADE BO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4606VL     ,JANELA 2FCB L. BRA VZ VD 120 X 120C/ GRADE LI,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4607VB     ,JANELA 2FCB L. BRA VZ VD 120 X 140C/ GRADE BO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4607VL     ,JANELA 2FCB L. BRA VZ VD 120 X 140C/ GRADE LI,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4608VB     ,JANELA 2FCB L. BRA VZ VD 120 X 150C/ GRADE BO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4608VL     ,JANELA 2FCB L. BRA VZ VD 120 X 150C/ GRADE LI,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4609VB     ,JANELA 2FCB L. BRA VZ VD 100 X 140C/ GRADE BO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4609VL     ,JANELA 2FCB L. BRA VZ VD 100 X 140C/ GRADE LI,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4610VB     ,JANELA 2FCB L. BRA VZ VD 100 X 150C/ GRADE BO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4610VL     ,JANELA 2FCB L. BRA VZ VD 100 X 150C/ GRADE LI,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4701VB     ,JANELA 4FCB L. BRA 100 X 120 C/ GRADE BOR    ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4701VL     ,JANELA 4FCB L. BRA 100 X 120 C/ GRADE LISO   ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4702VB     ,JANELA 4FCB L. BRA 100 X 140 C/ GRADE BOR    ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4702VL     ,JANELA 4FCB L. BRA 100 X 140 C/ GRADE LISO   ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4703VB     ,JANELA 4FCB L. BRA 120 X 120 C/ GRADE BOR    ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4703VL     ,JANELA 4FCB L. BRA 120 X 120 C/ GRADE LISO   ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4704VB     ,JANELA 4FCB L. BRA 120 X 140 C/ GRADE BOR    ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4704VL     ,JANELA 4FCB L. BRA 120 X 140 C/ GRADE LISO   ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4705VB     ,JANELA 4FCB L. BRA 120 X 160 C/ GRADE BOR    ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4705VL     ,JANELA 4FCB L. BRA 120 X 160 C/ GRADE LISO   ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4706VB     ,JANELA 4FCB L. BRA 120 X 180 C/ GRADE BOR    ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4706VL     ,JANELA 4FCB L. BRA 120 X 180 C/ GRADE LISO   ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4707VB     ,JANELA 4FCB L. BRA 120 X 200 C/ GRADE BOR    ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4707VL     ,JANELA 4FCB L. BRA 120 X 200 C/ GRADE LISO   ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4801VB     ,JANELA 4FCB L. BRA  VZ VD100 X 120 BOR       ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4801VL     ,JANELA 4FCB L. BRA  VZ VD100 X 120 LISO      ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4802VB     ,JANELA 4FCB L. BRA  VZ VD100 X 140 BOR       ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4802VL     ,JANELA 4FCB L. BRA  VZ VD100 X 140 LISO      ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4803VB     ,JANELA 4FCB L. BRA  VZ VD120 X 120 BOR       ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4803VL     ,JANELA 4FCB L. BRA  VZ VD120 X 120 LISO      ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4804VB     ,JANELA 4FCB L. BRA  VZ VD120 X 140 BOR       ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4804VL     ,JANELA 4FCB L. BRA  VZ VD120 X 140 LISO      ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4805VB     ,JANELA 4FCB L. BRA  VZ VD120 X 160 BOR       ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4805VL     ,JANELA 4FCB L. BRA  VZ VD120 X 160 LISO      ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4806VB     ,JANELA 4FCB L. BRA  VZ VD120 X 180 BOR       ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4806VL     ,JANELA 4FCB L. BRA  VZ VD120 X 180 LISO      ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4807VB     ,JANELA 4FCB L. BRA  VZ VD120 X 200 BOR       ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4807VL     ,JANELA 4FCB L. BRA  VZ VD120 X 200 LISO      ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4901VB     ,JANELA 4FCB L. BRA VZ VD100 X 120 C/ GRADE BO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4901VL     ,JANELA 4FCB L. BRA VZ VD100 X 120 C/ GRADE LI,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4902VB     ,JANELA 4FCB L. BRA VZ VD100 X 140 C/ GRADE BO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4902VL     ,JANELA 4FCB L. BRA VZ VD100 X 140 C/ GRADE LI,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4903VB     ,JANELA 4FCB L. BRA VZ VD120 X 120 C/ GRADE BO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4903VL     ,JANELA 4FCB L. BRA VZ VD120 X 120 C/ GRADE LI,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4904VB     ,JANELA 4FCB L. BRA VZ VD120 X 140 C/ GRADE BO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4904VL     ,JANELA 4FCB L. BRA VZ VD120 X 140 C/ GRADE LI,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4905VB     ,JANELA 4FCB L. BRA VZ VD120 X 160 C/ GRADE BO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4905VL     ,JANELA 4FCB L. BRA VZ VD120 X 160 C/ GRADE LI,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4906VB     ,JANELA 4FCB L. BRA VZ VD120 X 180 C/ GRADE BO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4906VL     ,JANELA 4FCB L. BRA VZ VD120 X 180 C/ GRADE LI,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4907VB     ,JANELA 4FCB L. BRA VZ VD120 X 200 C/ GRADE BO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC4907VL     ,JANELA 4FCB L. BRA VZ VD120 X 200 C/ GRADE LI,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
1,S,BC5086VB     ,PORTA L. BRA C/ BANDEIRA VZ 2VD 230 X 86 (2Fl,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
1,S,BC5086VL     ,PORTA L. BRA C/ BANDEIRA VZ 2VD 230 X 86 (2Fl,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
1,S,BC5100VB     ,PORTA L. BRA C/ BANDEIRA VZ 2VD 230 X 100 (2F,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
1,S,BC5100VL     ,PORTA L. BRA C/ BANDEIRA VZ 2VD 230 X 100 (2F,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
1,S,BC5120VL     ,PORTA L. BRA C/ BANDEIRA VZ 2VD 230 X 120 (2F,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
1,S,BC5140VB     ,PORTA L. BRA C/ BANDEIRA VZ 2VD 230 X 140 (2F,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
1,S,BC5140VL     ,PORTA L. BRA C/ BANDEIRA VZ 2VD 230 X 140 (2F,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
1,S,BC5160VB     ,PORTA L. BRA C/ BANDEIRA VZ 2VD 230 X 160 (2F,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
1,S,BC5160VL     ,PORTA L. BRA C/ BANDEIRA VZ 2VD 230 X 160 (2F,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
1,S,BC5180VB     ,PORTA L. BRA C/ BANDEIRA VZ 2VD 230 X 180 (4F,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
1,S,BC5180VL     ,PORTA L. BRA C/ BANDEIRA VZ 2VD 230 X 180 (4F,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
1,S,BC5200VB     ,PORTA L. BRA C/ BANDEIRA VZ 2VD 230 X 200 (4F,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
1,S,BC5200VL     ,PORTA L. BRA C/ BANDEIRA VZ 2VD 230 X 200 (4F,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5301VB     ,JANELA 2FSB VZ VD L. BRA 100X80 C/ GRADE BOR ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5301VL     ,JANELA 2FSB VZ VD L. BRA 100X80 C/ GRADE LISO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5302VB     ,JANELA 2FSB VZ VD L. BRA  100X100 C/ GRADE BO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5302VL     ,JANELA 2FSB VZ VD L. BRA 100X100 C/ GRADE LIS,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5303VB     ,JANELA 2FSB VZ VD L. BRA 100X120 C/ GRADE BOR,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5303VL     ,JANELA 2FSB VZ VD L. BRA 100X120 C/ GRADE LIS,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5304VB     ,JANELA 2FSB VZ VD L. BRA 120X80 C/ GRADE BOR ,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5304VL     ,JANELA 2FSB VZ VD L. BRA 120X80 C/ GRADE LISO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5305VB     ,JANELA 2FSB VZ VD L. BRA  120X100 C/ GRADE BO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5305VL     ,JANELA 2FSB VZ VD L. BRA  120X100 C/ GRADE LI,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5306VB     ,JANELA 2FSB VZ VD L. BRA  120X120 C/ GRADE BO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5306VL     ,JANELA 2FSB VZ VD L. BRA 120X120 C/ GRADE LIS,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5307VB     ,JANELA 2FSB VZ VD L. BRA 120X140 C/ GRADE BOR,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5307VL     ,JANELA 2FSB VZ VD L. BRA 120X140 C/ GRADE LIS,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5308VB     ,JANELA 2FSB VZ VD L. BRA 120X150 C/ GRADE BOR,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5308VL     ,JANELA 2FSB VZ VD L. BRA 120X150 C/ GRADE LIS,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5309VB     ,JANELA 2FSB VZ VD L. BRA 100X140 C/ GRADE BOR,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5309VL     ,JANELA 2FSB VZ VD L. BRA 100X140 C/ GRADE LIS,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5310VB     ,JANELA 2FSB VZ VD L. BRA 100X150 C/ GRADE BOR,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5310VL     ,JANELA 2FSB VZ VD L. BRA  100X150 C/ GRADE LI,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5401VB     ,JANELA 4FSB L. BRA VZ VD100 X 120 C/ GRADE BO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5401VL     ,JANELA 4FSB L. BRA VZ VD100 X 120 C/ GRADE LI,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5402VB     ,JANELA 4FSB L. BRA VZ VD100 X 140 C/ GRADE BO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5402VL     ,JANELA 4FSB L. BRA VZ VD100 X 140 C/ GRADE LI,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5403VB     ,JANELA 4FSB L. BRA VZ VD120 X 120 C/ GRADE BO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5403VL     ,JANELA 4FSB L. BRA VZ VD120 X 120 C/ GRADE LI,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5404VB     ,JANELA 4FSB L. BRA VZ VD120 X 140 C/ GRADE BO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5404VL     ,JANELA 4FSB L. BRA VZ VD120 X 140 C/ GRADE LI,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
2,S,BC5405VB     ,JANELA 4FSB L. BRA VZ VD120 X 160 C/ GRADE BO,,,geral,UNI    ,4,0,16053,2804400,0,0,0,1,10.00,1,       ,          ,          ,              ,                 ,                 ,0,0,0,               ,               ,               ,,                 ,,,,,
